    최고화질 대박 큰 QLED TV로 단추 꼬맹이를 속일 수 있을까??  ,41:24:00,"54,234","2,613",2019. 4. 30.,https://www.youtube.com/watch?v=PY1NsyWUXtw&list=PLyOJ5ZNIl-zBuedDlwSMrtg_3pK7EAaai&index=2&t=0s
    남편이 아내한테 등짝 스매싱 맞는 흔한 이유! (대도서관X윰댕)  ,3:03,"355,001","4,815",2019. 2. 8.,https://www.youtube.com/watch?v=Z0adKAXtfg8&list=PLyOJ5ZNIl-zCdbGrA6OjzOGbiHmicFrJs&index=5&t=0s
    날아가는 의자에 앉아 오버워치 리그 관람하기  ,42:39:00,"497,468","5,260",2019. 3. 22.,https://www.youtube.com/watch?v=7SS7Cb_M2X0&list=PLyOJ5ZNIl-zCdbGrA6OjzOGbiHmicFrJs&index=6&t=0s
"    대도서관네 강아지들] 단추야, 꼬맹아 산책갈까?(꼬똥 드 툴레아, Coton de Tulear)  ",13:03,"1,130,591","9,745",2015. 11. 23.,https://www.youtube.com/watch?v=mTJpIWKaEqc&list=PLyOJ5ZNIl-zCdbGrA6OjzOGbiHmicFrJs&index=7&t=0s
    대도서관VS윰댕] 1:1 오버워치로 부부싸움 1화 (Overwatch)  ,31:12:00,"2,173,581","8,191",2016. 8. 10.,https://www.youtube.com/watch?v=4ku7HjBGaR8&list=PLyOJ5ZNIl-zCdbGrA6OjzOGbiHmicFrJs&index=8&t=0s
    대도서관] 윰댕님의 손길 한번에 대깜놀한 사연은? (키친 VR 실황 中)  ,12:13,"2,741,285","18,369",2016. 10. 23.,https://www.youtube.com/watch?v=-DOhgGmI8JE&list=PLyOJ5ZNIl-zCdbGrA6OjzOGbiHmicFrJs&index=9&t=0s
    대도서관 대충] 대도서관 역대 플레이! 신컨 모음 _ 그리고...?  ,28:28:00,"481,958","9,051",2018. 1. 28.,https://www.youtube.com/watch?v=Z9pauIaLSMc&list=PLyOJ5ZNIl-zCdbGrA6OjzOGbiHmicFrJs&index=10&t=0s
    대도서관] 60초 반전의 연속! 레전드 생존기! (하드모드) / 핵전쟁에서 살아남기 생존 게임 (60 Seconds!)  ,37:57:00,"2,377,133","24,257",2017. 3. 19.,https://www.youtube.com/watch?v=--BGQHcq1Yc&list=PLyOJ5ZNIl-zCdbGrA6OjzOGbiHmicFrJs&index=11&t=0s
    슈퍼 스매시 브라더스 얼티밋 1화 - 식목일 메타로 마리오 원펀치 날려버림(Super Smash Bros Ultimate)  ,54:23:00,"146,057","1,547",2019. 1. 24.,https://www.youtube.com/watch?v=wvKmsKGF-7U&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=2&t=0s
    슈퍼 스매시 브라더스 얼티밋 2화 - 킹갓나무 앞에 모두 경배하십시오!  (Super Smash Bros Ultimate)  ,1:30:41,"63,577",668,2019. 1. 25.,https://www.youtube.com/watch?v=Fv65JmaZcFI&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=3&t=0s
    슈퍼 스매시 브라더스 얼티밋 3화 - 나무앞에서는 모두가 평등하군요!  (Super Smash Bros Ultimate)  ,1:23:16,"59,341",547,2019. 1. 27.,https://www.youtube.com/watch?v=QQfuRlIfdCU&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=4&t=0s
    슈퍼 스매시 브라더스 얼티밋 4화 - 유교방송을 파괴하는 기가쿠파 등장!  (Super Smash Bros Ultimate)  ,56:03:00,"61,494",685,2019. 1. 29.,https://www.youtube.com/watch?v=bejweWIxqQQ&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=5&t=0s
    슈퍼 스매시 브라더스 얼티밋 5화 - 어렵게 얻은 기가쿠파의 성능은?!  (Super Smash Bros Ultimate)  ,1:19:57,"39,739",454,2019. 2. 10.,https://www.youtube.com/watch?v=7VHyW-4pQiM&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=6&t=0s
    기가쿠파를 능가하는 분노유발 보스 소닉 등장! - 슈퍼 스매시 브라더스 얼티밋 6화 (Super Smash Bros Ultimate)  ,58:27:00,"39,772",414,2019. 2. 10.,https://www.youtube.com/watch?v=fNWk-XzAcfE&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=7&t=0s
    빡침유발! 루이지 스테이지 근성으로 깨기! - 슈퍼 스매시 브라더스 얼티밋 7화 (Super Smash Bros Ultimate)  ,46:19:00,"27,782",254,2019. 2. 18.,https://www.youtube.com/watch?v=oVCXqjtAo7c&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=8&t=0s
    진짜 깨기 힘든 애들 만나서 생고생만 함 ㅠㅠ - 슈퍼 스매시 브라더스 얼티밋 8화 (Super Smash Bros Ultimate)  ,54:02:00,"22,993",279,2019. 2. 21.,https://www.youtube.com/watch?v=LfzGYFKvG88&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=9&t=0s
    좌절감이 키운 대도서관의 실력은? - 슈퍼 스매시 브라더스 얼티밋 9화 (Super Smash Bros Ultimate)  ,55:15:00,"24,306",259,2019. 2. 26.,https://www.youtube.com/watch?v=Ld1Kf363p74&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=10&t=0s
    젤다공주 영입을 위한 캐릭터 총출격! - 슈퍼 스매시 브라더스 얼티밋 10화 (Super Smash Bros Ultimate)  ,12:53,"23,966",263,2019. 3. 6.,https://www.youtube.com/watch?v=X73XQ9fOVxg&list=PLyOJ5ZNIl-zCcSaT7NOyRay4v1ZaI_LA8&index=11&t=0s
    파밍 시뮬레이터 1화 ] 장비병 걸린 이장님과 초보 농사꾼들의 케미폭발! (Farming Simulator 19)  ,22:33,"236,668","2,936",2019. 3. 22.,https://www.youtube.com/watch?v=95Y5ujuXmlE&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=2&t=0s
    파밍 시뮬레이터 2화 ] 역시 자본주의가 최고여! 농사도 장비빨이지! (Farming Simulator 19)  ,29:06:00,"128,469","1,442",2019. 3. 26.,https://www.youtube.com/watch?v=YV1LEvchh2M&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=3&t=0s
    파밍 시뮬레이터 3화 ] 동네사람들 이장님이 또 사고쳤슈! (Farming Simulator 19)  ,30:23:00,"112,575","1,315",2019. 3. 27.,https://www.youtube.com/watch?v=sIcO_SCm-YM&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=4&t=0s
    파밍 시뮬레이터 4화] 닭장을 만들었는데 이렇게 키우는게 맞아유? (Farming Simulator 19)  ,22:04,"110,682","1,616",2019. 3. 28.,https://www.youtube.com/watch?v=fNUXl2zHMiY&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=5&t=0s
    파밍 시뮬레이터 5화 ] 목화가 미래다! (Farming Simulator 19)  ,29:36:00,"95,226","1,314",2019. 3. 29.,https://www.youtube.com/watch?v=uo7QpaDnFwk&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=6&t=0s
    파밍 시뮬레이터 6화] 이번에는 틀림없어! 소가 정답이구먼! (Farming Simulator 19)  ,27:03:00,"85,765","1,081",2019. 3. 30.,https://www.youtube.com/watch?v=2PKz022q2ng&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=7&t=0s
    파밍 시뮬레이터 7화] 최고의 이장을 뽑아라?! 잇따른 악재가 부른 대도 이장의 지지율 하락! (Farming Simulator 19)  ,1:09:50,"73,813",999,2019. 3. 31.,https://www.youtube.com/watch?v=01QHek-xkXM&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=8&t=0s
    파밍 시뮬레이터 8화] 대도 농장이 5번 망할 수밖에 없었던 이유!? 숨겨진 주민들의 녹취록 대공개! (Farming Simulator 19)  ,1:20:29,"99,892","1,177",2019. 4. 1.,https://www.youtube.com/watch?v=iYgW10J7NH0&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=9&t=0s
    파밍 시뮬레이터 9화] 농사 때려치고 시작한 주타이쿤?! 대도농장의 미래전략은 동물농장! (Farming Simulator 19)  ,1:03:37,"88,709",895,2019. 4. 2.,https://www.youtube.com/watch?v=Hxgm4HrqcdE&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=10&t=0s
    파밍 시뮬레이터 10화] 드디어 말 코인 떡상?! 공들여 키운 말의 가격은? (Farming Simulator 19)  ,1:13:39,"74,328",837,2019. 4. 3.,https://www.youtube.com/watch?v=QZm-_Nrj1Rc&list=PLyOJ5ZNIl-zC3t_rwQ-OXLjQuW5KV-gy2&index=11&t=0s
    대도서관 두배속] 일본 초호화 온천에서 벌어진 히트맨의 행방불명!  ,1:19:54,"57,318","1,627",2019. 3. 28.,https://www.youtube.com/watch?v=rTy7Qao7PaM&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=2&t=0s
    대도서관의 생방을 꼭 봐야 하는 이유 [대도서관 두배속 시리즈]  ,13:03,"117,284","3,230",2019. 1. 30.,https://www.youtube.com/watch?v=F3Q7QZx55_g&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=3&t=0s
    대도서관 두배속] 인싸 되는 법을 알고싶다고요?  ,8:06,"169,872","4,372",2018. 10. 11.,https://www.youtube.com/watch?v=gkB8-xXHg8A&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=4&t=0s
    대도서관 두배속] 굉장히 호드적인 와우 격전의 아제로스 로데론 전투 체험기! (WOW : Battle for Azeroth)  ,32:51:00,"134,401","1,645",2018. 9. 3.,https://www.youtube.com/watch?v=xgP0oGlOJn4&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=5&t=0s
    대도서관 2배속]  뽀송뽀송해져라 대도서관 홈쇼핑! feat. 리더스 코스메틱 3종 세트  ,32:14:00,"77,098","2,708",2018. 7. 14.,https://www.youtube.com/watch?v=iBUTz9Yz30c&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=6&t=0s
    대도서관 2배속] 지옥의 묵시록! 히트맨 2016 (Hitman 2016)  ,43:16:00,"91,989","2,153",2018. 7. 11.,https://www.youtube.com/watch?v=m1aIYu43mew&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=7&t=0s
    대도서관 2배속] 대도가 월드컵 예언했습니다! 대한민국 VS 스웨덴 결과! (60 Seconds!)  ,1:10:23,"91,795","1,401",2018. 6. 18.,https://www.youtube.com/watch?v=MOjTYeVmCWI&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=8&t=0s
    대도서관 2배속] 60초! 북미 정상회담 성사 기념! (60 Seconds!)  ,37:57:00,"90,714","1,881",2018. 6. 12.,https://www.youtube.com/watch?v=asVgWCi2lf8&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=9&t=0s
    대도서관 2배속] 연쇄당첨마! 히트맨 2016 (hitman 2016)  ,6:22,"92,847","1,755",2018. 5. 25.,https://www.youtube.com/watch?v=IX6UZFvXtIg&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=10&t=0s
    대도서관 2배속] 자라나라 머리머리! 히트맨 2016 (Hitman 2016)  ,4:43,"164,348","3,572",2018. 5. 3.,https://www.youtube.com/watch?v=Snz24kix_4g&list=PLyOJ5ZNIl-zCHNVjn9GeZvWyQx_o4mb9F&index=11&t=0s
"    그림자복도 정식판 1화] 챕터1 & 챕터2, 귀신으로 부터 도망치는 살 떨리는 생존 공포게임! (Kagerou: Shadow Corridor)  ",34:17:00,"223,297","2,439",2019. 3. 11.,https://www.youtube.com/watch?v=ioaGXY07jTA&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=2&t=0s
    그림자복도 정식판 2화] 챕터3 시체가 흐르는 계곡! 락커 귀신으로부터 도망치자! (Kageroh: Shadow Corridor)  ,1:34:46,"116,833","1,371",2019. 3. 12.,https://www.youtube.com/watch?v=8fcij7Fo4yA&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=3&t=0s
    그림자복도 정식판 3화] 챕터4 심연! 집안 곳곳에 귀신들 총출동! (Kageroh: Shadow Corridor)  ,26:39:00,"107,945","1,287",2019. 3. 13.,https://www.youtube.com/watch?v=jhdL9166cKQ&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=4&t=0s
    그림자복도 정식판 4화] 챕터 5 대식가! 달려오는 귀신과의 추격적! (Kageroh: Shadow Corridor)  ,48:53:00,"60,411",899,2019. 3. 14.,https://www.youtube.com/watch?v=JIEVcfxvdKM&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=5&t=0s
    그림자복도 정식판 5화] 챕터 6 영혼 집합소! 진짜 빡센 스테이지!  (Kageroh: Shadow Corridor)  ,1:38:42,"78,703","1,008",2019. 3. 15.,https://www.youtube.com/watch?v=1_kf4pcgkuA&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=6&t=0s
    그림자복도 정식판 6화] 이걸 깨라고 만든거야? 빡세다 챕터6! (Kageroh: Shadow Corridor)  ,1:23:10,"81,847","1,001",2019. 3. 16.,https://www.youtube.com/watch?v=Mn_JJt01q0c&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=7&t=0s
    그림자복도 정식판 7화] 챕터6 오늘은 깰 수 있을까? (Kageroh: Shadow Corridor)  ,1:40:05,"63,248",818,2019. 3. 18.,https://www.youtube.com/watch?v=Vvvkf-ZZ8EY&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=8&t=0s
    그림자복도 정식판 8화] 아직도 챕터 6에서 고통받는 거 실화?! (Kageroh: Shadow Corridor)  ,1:36:25,"58,336",846,2019. 3. 19.,https://www.youtube.com/watch?v=7HsG-W8c6a4&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=9&t=0s
    그림자복도 정식판 9화] 오늘은 기필코 챕터6 끝내겠습니다! (Kageroh: Shadow Corridor)  ,1:42:58,"59,708",822,2019. 3. 20.,https://www.youtube.com/watch?v=1aBwjOaLgDo&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=10&t=0s
    그림자복도 정식판 10화] 지긋지긋한 챕터6 오늘은 끝장냅니다! (Kageroh: Shadow Corridor)  ,1:12:39,"58,168",886,2019. 3. 22.,https://www.youtube.com/watch?v=ip1uZzhg9Rk&list=PLyOJ5ZNIl-zAQwgIFqSxNWxm6dn68V_dg&index=11&t=0s
    여러분 너무 당황하지마세요! 공포게임 사상 역대급 허무엔딩 [츠쿠모노가타리]  ,1:21:27,"84,910","1,272",2019. 3. 6.,https://www.youtube.com/watch?v=puO62R08cIo&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=2&t=0s
    좀비액션 게임의 전설! 레지던트 이블2 리메이크 데모판 (Resident evil 2 Remake)  ,33:15:00,"109,663","1,531",2019. 1. 14.,https://www.youtube.com/watch?v=qsg5bQDaE5c&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=3&t=0s
    명작 공포 쯔구르 게임! 괴이증후군R 리메이크! - 일본 실화 괴담 모음  ,42:39:00,"190,500","2,996",2019. 1. 7.,https://www.youtube.com/watch?v=dGEYUvwHXuw&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=4&t=0s
    대도서관] 악마를 사냥하는 악마사냥꾼! 위치헌터 하편 (Witch Hunter)  ,32:51:00,"38,290",534,2018. 10. 9.,https://www.youtube.com/watch?v=KFo6I-ggP-Y&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=5&t=0s
    대도서관] 악마를 사냥하는 악마사냥꾼! 위치헌터 상편 (Witch Hunter)  ,43:35:00,"47,982",659,2018. 10. 7.,https://www.youtube.com/watch?v=3ncHAk66K74&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=6&t=0s
    대도서관] 깜놀주의! 모모귀신이 찾아왔습니다! (Momo Horror Game)  ,28:26:00,"106,601","1,773",2018. 8. 14.,https://www.youtube.com/watch?v=5b7v7Iavtqk&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=7&t=0s
    대도서관] 쏘우 같은 멘탈파괴 방탈출 게임 하편 (Play with me)  ,49:52:00,"52,818",575,2018. 7. 25.,https://www.youtube.com/watch?v=Bty7btd_0EU&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=8&t=0s
    대도서관] 쏘우 같은 멘탈파괴 방탈출 게임 상편 (Play with me)  ,44:27:00,"124,133","1,206",2018. 7. 20.,https://www.youtube.com/watch?v=VuvFwwSRBBI&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=9&t=0s
    유령역] 대도서관 공포 게임 실황 - 수채화 같은 일본괴담 공포게임! (Yurei station)  ,28:39:00,"302,822","3,904",2018. 2. 19.,https://www.youtube.com/watch?v=lJQfI6Za3nk&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=10&t=0s
    오토기리] 대도서관 공포게임 실황 - 심약자 절대 시청금지! 공포의 빨간 마스크! (Otogiri : オトギリ～姿のない住人～)  ,29:31:00,"292,540","2,696",2017. 9. 22.,https://www.youtube.com/watch?v=a4HM3smkeLM&list=PLyOJ5ZNIl-zACVHIqp4DliquIXALoGU-2&index=11&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 1화 - 강추! 진짜 무서운 게임 (Monstrum)  ,26:49:00,"1,176,693","6,706",2015. 5. 23.,https://www.youtube.com/watch?v=RepxF7pa7hQ&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=2&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 2화 - 강추! 진짜 무서운 게임 (Monstrum)  ,27:13:00,"462,539","2,955",2015. 5. 24.,https://www.youtube.com/watch?v=jad0guujsLY&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=3&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 3화 - 강추! 진짜 무서운 게임 (Monstrum)  ,27:17:00,"384,642","2,157",2015. 5. 24.,https://www.youtube.com/watch?v=rUdd7JBWois&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=4&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 4화 - 강추! 진짜 무서운 게임 (Monstrum)  ,25:48:00,"336,482","2,233",2015. 5. 25.,https://www.youtube.com/watch?v=YIm0ALqfKXw&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=5&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 5화 - 강추! 진짜 무서운 게임 (Monstrum)  ,29:06:00,"303,948","1,713",2015. 5. 26.,https://www.youtube.com/watch?v=iOWv3DDdLOM&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=6&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 6화 - 강추! 진짜 무서운 게임 (Monstrum)  ,51:13:00,"288,037","1,928",2015. 5. 26.,https://www.youtube.com/watch?v=qY6Vfkg-25g&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=7&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 7화 - 강추! 진짜 무서운 게임 (Monstrum)  ,45:03:00,"321,872","2,487",2015. 5. 28.,https://www.youtube.com/watch?v=R6ATn-Z_cPM&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=8&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 8화 - 강추! 진짜 무서운 게임 (Monstrum)  ,42:53:00,"273,559","1,729",2015. 5. 29.,https://www.youtube.com/watch?v=DAMIPU4Ex-s&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=9&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 9화 - 강추! 진짜 무서운 게임 (Monstrum)  ,31:09:00,"246,083","1,743",2015. 5. 30.,https://www.youtube.com/watch?v=nfx3VjX1kGM&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=10&t=0s
    몬스트럼] 대도서관 대박 공포게임 실황 10화 - 강추! 진짜 무서운 게임 (Monstrum)  ,22:56,"215,671","1,575",2015. 5. 31.,https://www.youtube.com/watch?v=Nhfxb1xsQHE&list=PLyOJ5ZNIl-zCskRyfR8Mdyug9Nx9hduOe&index=11&t=0s
    문명 초보자가 꼭 봐야할 1타 강사 대도가 알려주는 문명6 가이드!  ,33:02:00,"80,470","1,070",2019. 2. 19.,https://www.youtube.com/watch?v=kEWtTZHpifs&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=2&t=0s
    신라 옆에 화산이 폭발하는 한라산이 있다?! - 문명6 새확장팩 몰려드는 폭풍 1화 (Civilization 6 Gathering Storm)  ,40:39:00,"214,781","1,558",2019. 2. 19.,https://www.youtube.com/watch?v=OpOWYOfmmj0&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=3&t=0s
    문명에서 자연재해가? 홍수와 화산의 나라! - 문명6 새확장팩 몰려드는 폭풍 2화 (Civilization 6 Gathering Storm)  ,1:29:11,"132,276",913,2019. 2. 20.,https://www.youtube.com/watch?v=2FMXoTf_y5Y&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=4&t=0s
    마오리와의 전쟁을 선포한다! - 문명6 새확장팩 몰려드는 폭풍 3화 (Civilization 6 Gathering Storm)  ,1:28:07,"128,542",812,2019. 2. 20.,https://www.youtube.com/watch?v=2MgPCokqhA8&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=5&t=0s
    유니세프와 유엔군이 동시에? 모든 국가와의 전쟁 시작! - 문명6 새확장팩 몰려드는 폭풍 4화 (Civilization 6 Gathering Storm)0  ,1:07:59,"116,473",760,2019. 2. 21.,https://www.youtube.com/watch?v=I5a8Tj72w7M&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=6&t=0s
    부와 과학의 시대! 황금기가 눈 앞에? - 문명6 새확장팩 몰려드는 폭풍 5화 (Civilization 6 Gathering Storm)  ,1:31:09,"82,436",559,2019. 2. 22.,https://www.youtube.com/watch?v=VYSJE3SgycM&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=7&t=0s
    대도사이버대학을 다니고 나의 영웅기가 시작된다! - 문명6 새확장팩 몰려드는 폭풍 6화 (Civilization 6 Gathering Storm)  ,1:31:12,"79,405",639,2019. 2. 22.,https://www.youtube.com/watch?v=lhgwmbLr2FE&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=8&t=0s
    변두리 해안마을 항구도시 서울 등장! - 문명6 새확장팩 몰려드는 폭풍 7화 (Civilization 6 Gathering Storm)  ,1:35:55,"83,243",608,2019. 2. 23.,https://www.youtube.com/watch?v=jPzfYMA8lcI&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=9&t=0s
    아인슈타인을 영입! 이제 현대시대다!  - 문명6 새확장팩 몰려드는 폭풍 8화 (Civilization 6 Gathering Storm)  ,1:28:21,"77,063",562,2019. 2. 23.,https://www.youtube.com/watch?v=YjRJVWQQGYI&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=10&t=0s
    오늘부터 우리는 적이야! 영국 점령기!  - 문명6 새확장팩 몰려드는 폭풍 9화 (Civilization 6 Gathering Storm)  ,1:52:36,"69,503",534,2019. 2. 24.,https://www.youtube.com/watch?v=5tkQs3feLso&list=PLyOJ5ZNIl-zA6z97t5TsFfIOlxaBNtl7F&index=11&t=0s
